"","phylodist"
"Ctenomys_latro",136.83151060498
"Ctenomys_bergi",136.83151060498
"Ctenomys_tucumanus",136.83151065246
"Ctenomys_johannis",136.83151055696
"Ctenomys_saltarius",136.83151053284
"Ctenomys_scagliai",136.83151055688
"Ctenomys_yatesi",136.83151055688
"Ctenomys_fulvus",136.83151079706
"Ctenomys_opimus",136.83151079706
"Ctenomys_fochi",136.8315103397
"Ctenomys_andersoni",136.8315103397
"Ctenomys_erikacuellarae",136.8315105805
"Ctenomys_pontifex",136.8315105805
"Ctenomys_boliviensis",136.8315105805
"Ctenomys_goodfellowi",136.8315105805
"Ctenomys_steinbachi",136.8315105804
"Ctenomys_famosus",136.8315106289
"Ctenomys_frater",136.8315106289
"Ctenomys_tulduco",136.83151070159
"Ctenomys_sylvanus",136.83151070159
"Ctenomys_lewisi",136.83151058129
"Ctenomys_conoveri",136.8315105811
"Ctenomys_coludo",136.8315105811
"Ctenomys_brasiliensis",136.8315105815
"Ctenomys_peruanus",136.8315108219
"Ctenomys_lessai",136.8315108219
"Tympanoctomys_kirchnerorum",136.831509378
"Tympanoctomys_loschalchalerosorum",136.8315091369
"Tympanoctomys_barrerae",136.8315091369
"Pipanacoctomys_aureus",136.831509859
"Octomys_mimax",136.831510341
"Octodontomys_gliroides",136.8315101
"Octodon_degus",136.831509618
"Octodon_pacificus",136.8315092333
"Octodon_lunatus",136.8315092333
"Octodon_bridgesi",136.831509378
"Spalacopus_cyanus",136.831509137
"Aconaemys_porteri",136.831510099
"Aconaemys_sagei",136.8315100996
"Aconaemys_fuscus",136.8315100996
"Abrocoma_vaccarum",136.8315132289
"Abrocoma_bennettii",136.8315132289
"Cuscomys_oblativa",136.831511062
"Cuscomys_ashaninka",136.831511062
"Abrocoma_shistacea",136.831511302
"Abrocoma_famatina",136.8315113026
"Abrocoma_cinerea",136.8315113026
"Abrocoma_boliviensis",136.8315122658
"Abrocoma_uspallata",136.8315122658
"Abrocoma_budini",136.831512507
"Microdipodops_pallidus",136.831528559
"Microdipodops_megacephalus",136.831528559
"Dipodomys_compactus",136.8315298084
"Dipodomys_ordii",136.8315298084
"Dipodomys_margaritae",136.8315298084
"Dipodomys_ingens",136.831530086
"Dipodomys_venustus",136.8315293918
"Dipodomys_agilis",136.831529531
"Dipodomys_simulans",136.831529531
"Dipodomys_gravipes",136.8315293918
"Dipodomys_heermanni",136.8315295307
"Dipodomys_panamintinus",136.8315295307
"Dipodomys_stephensi",136.831529392
"Dipodomys_microps",136.8315295303
"Dipodomys_californicus",136.8315295303
"Dipodomys_nitratoides",136.8315292527
"Dipodomys_insularis",136.8315295299
"Dipodomys_merriami",136.8315295299
"Dipodomys_elator",136.8315292527
"Dipodomys_phillipsii",136.8315292527
"Dipodomys_deserti",136.8315300851
"Dipodomys_spectabilis",136.8315286971
"Dipodomys_nelsoni",136.8315286971
"Thomomys_bulbivorus",136.831528558
"Thomomys_idahoensis",136.831528558
"Thomomys_clusius",136.8315289751
"Thomomys_bottae",136.8315289751
"Thomomys_umbrinus",136.8315284195
"Thomomys_townsendii",136.831528558
"Thomomys_nayarensis",136.8315289749
"Thomomys_atrovarius",136.8315296688
"Thomomys_sheldoni",136.8315296688
"Thomomys_mazama",136.831528558
"Thomomys_monticola",136.831528558
"Thomomys_talpoides",136.831528558
"Geomys_pinetis",136.831528559
"Geomys_breviceps",136.831528559
"Geomys_tropicalis",136.83152912875
"Geomys_personatus",136.83152912875
"Geomys_streckeri",136.83152912825
"Geomys_attwateri",136.83152912825
"Geomys_bursarius",136.8315289757
"Geomys_texensis",136.8315285597
"Geomys_knoxjonesi",136.8315292533
"Geomys_arenarius",136.8315292533
"Zygogeomys_trichopus",136.8315286978
"Pappogeomys_bulleri",136.8315291134
"Pappogeomys_alcorni",136.8315291134
"Orthogeomys_grandis",136.8315285586
"Orthogeomys_lanius",136.8315284206
"Orthogeomys_hispidus",136.8315284206
"Orthogeomys_cavator",136.8315284197
"Orthogeomys_cuniculus",136.83152828093
"Orthogeomys_dariensis",136.83152828093
"Orthogeomys_thaeleri",136.8315282809
"Orthogeomys_underwoodi",136.8315281698
"Orthogeomys_cherriei",136.8315284476
"Orthogeomys_matagalpae",136.8315284476
"Orthogeomys_heterodus",136.8315284476
"Cratogeomys_planiceps",136.831529392
"Cratogeomys_fumosus",136.831529392
"Cratogeomys_perotensis",136.8315292535
"Cratogeomys_merriami",136.8315292535
"Cratogeomys_fulvescens",136.8315292539
"Cratogeomys_goldmani",136.8315288374
"Cratogeomys_castanops",136.8315288374
"Liomys_salvini",136.831528558
"Liomys_adspersus",136.831528558
"Liomys_irroratus",136.831528559
"Liomys_spectabilis",136.83152717
"Liomys_pictus",136.83152717
"Heteromys_gaumeri",136.8315266149
"Heteromys_desmarestianus",136.8315273085
"Heteromys_oasicus",136.8315273085
"Heteromys_nubicolens",136.8315273084
"Heteromys_oresterus",136.8315273084
"Heteromys_catopterius",136.831527308
"Heteromys_teleus",136.8315271697
"Heteromys_anomalus",136.8315271697
"Heteromys_australis",136.8315267527
"Heteromys_nelsoni",136.8315277257
"Perognathus_fasciatus",136.831528558
"Perognathus_flavus",136.8315291139
"Perognathus_merriami",136.8315300859
"Perognathus_flavescens",136.8315300859
"Perognathus_longimembris",136.8315282812
"Perognathus_inornatus",136.8315282812
"Perognathus_amplus",136.8315291139
"Perognathus_parvus",136.8315286972
"Perognathus_alticolus",136.8315286972
"Chaetodipus_californicus",136.831529392
"Chaetodipus_fallax",136.831529253
"Chaetodipus_arenarius",136.831529253
"Chaetodipus_dalquesti",136.831529253
"Chaetodipus_eremicus",136.8315286981
"Chaetodipus_penicillatus",136.8315286981
"Chaetodipus_intermedius",136.8315281425
"Chaetodipus_spinatus",136.8315292531
"Chaetodipus_pernix",136.8315292531
"Chaetodipus_lineatus",136.8315291141
"Chaetodipus_artus",136.8315289751
"Chaetodipus_goldmani",136.8315289751
"Chaetodipus_nelsoni",136.8315281421
"Chaetodipus_hispidus",136.831529391
"Chaetodipus_formosus",136.8315288365
"Chaetodipus_rudinoris",136.8315302245
"Chaetodipus_baileyi",136.8315302245
"Castor_fiber",136.831520235
"Castor_canadensis",136.831520235
"Sicista_kazbegica",136.8314997308
"Sicista_subtilis",136.8314995171
"Sicista_napaea",136.8314995171
"Sicista_strandi",136.8314997296
"Sicista_caucasica",136.83149973
"Sicista_caudata",136.83149973
"Sicista_betulina",136.83149973
"Sicista_kluchorica",136.8315000486
"Sicista_pseudonapaea",136.8314998361
"Sicista_concolor",136.8314998361
"Sicista_severtzovi",136.8315007918
"Sicista_tianshanica",136.831500686
"Sicista_armenica",136.831500686
"Paradipus_ctenodactylus",136.831507057
"Dipus_sagitta",136.831507057
"Stylodipus_sungorus",136.8315078015
"Stylodipus_andrewsi",136.8315078005
"Stylodipus_telum",136.8315078005
"Eremodipus_lichtensteini",136.8315072694
"Jaculus_orientalis",136.8315070576
"Jaculus_jaculus",136.8315070576
"Jaculus_blanfordi",136.8315072694
"Allactaga_severtzovi",136.8315081187
"Allactaga_tetradactyla",136.8315081187
"Allactaga_firouzi",136.8315082248
"Allactaga_hotsoni",136.8315082248
"Allactaga_euphratica",136.8315070568
"Allactaga_williamsi",136.8315070568
"Allactaga_elater",136.8315081188
"Allactaga_toussi",136.8315081188
"Pygeretmus_pumilio",136.8315071639
"Pygeretmus_zhitkovi",136.8315071639
"Pygeretmus_platyurus",136.8315071639
"Allactaga_bullata",136.8315072693
"Allactaga_balikunica",136.8315070571
"Allactaga_sibirica",136.8315070571
"Allactaga_major",136.831507164
"Allactaga_vinogradovi",136.831507164
"Allactodipus_bobrinskii",136.831507057
"Euchoreutes_naso",136.831504936
"Salpingotus_heptneri",136.831505996
"Salpingotus_crassicauda",136.831505996
"Salpingotus_pallidus",136.8315054656
"Salpingotus_kozlovi",136.8315054656
"Salpingotulus_michaelis",136.831505995
"Cardiocranius_paradoxus",136.831505995
"Zapus_trinotatus",136.831503873
"Zapus_princeps",136.831503873
"Zapus_hudsonius",136.831503874
"Napaeozapus_insignis",136.831504936
"Eozapus_setchuanus",136.831504936
"Typhlomys_cinereus",136.831497228
"Platacanthomys_lasiurus",136.831497228
"Spalax_ehrenbergi",136.831505109
"Spalax_nehringi",136.831505521
"Spalax_uralensis",136.831505521
"Spalax_leucodon",136.831505109
"Spalax_graecus",136.831505108
"Spalax_arenarius",136.8315061794
"Spalax_zemni",136.8315061794
"Spalax_microphthalmus",136.8315059735
"Spalax_giganteus",136.8315063855
"Myospalax_myospalax",136.831509224
"Myospalax_aspalax",136.8315088123
"Myospalax_psilurus",136.8315088123
"Eospalax_rothschildi",136.831509224
"Eospalax_smithii",136.8315092242
"Eospalax_fontanierii",136.8315092242
"Tachyoryctes_splendens",136.8315059341
"Tachyoryctes_macrocephalus",136.8315059341
"Rhizomys_pruinosus",136.8315063423
"Rhizomys_sumatrensis",136.8315063423
"Rhizomys_sinensis",136.831506754
"Cannomys_badius",136.831506754
"Delanymys_brooksi",136.83149607
"Prionomys_batesi",136.83149607
"Petromyscus_monticularis",136.831495652
"Petromyscus_barbouri",136.831502485
"Mystromys_albicaudatus",136.831502485
"Petromyscus_shortridgei",136.831499752
"Petromyscus_collinus",136.831499752
"Cricetomys_gambianus",136.83150385
"Cricetomys_emini",136.83150385
"Beamys_hindei",136.831502488
"Saccostomus_mearnsi",136.8315057671
"Saccostomus_campestris",136.8315057671
"Megadendromus_nikolausi",136.8315112221
"Dendromus_nyikae",136.8315019381
"Dendromus_oreas",136.8315019381
"Dendromus_kahuziensis",136.8315008462
"Dendromus_insignis",136.8315008462
"Dendromus_mesomelas",136.8315004369
"Dendromus_lovati",136.8315008458
"Dendromus_kivu",136.8315008458
"Dendromus_mystacalis",136.8315005731
"Dendromus_lachaisei",136.8315005731
"Dendromus_messorius",136.8314944223
"Dendromus_ruppi",136.8314944223
"Malacothrix_typica",136.8314951051
"Dendromus_melanotis",136.8315016631
"Dendromus_vernayi",136.8315016631
"Steatomys_opimus",136.8314983863
"Steatomys_bocagei",136.8314983863
"Steatomys_parvus",136.831498673
"Steatomys_pratensis",136.831498673
"Steatomys_krebsii",136.8314975661
"Steatomys_caurinus",136.8315016671
"Steatomys_jacksoni",136.8315013904
"Steatomys_cuppedius",136.8315013904
"Dendroprionomys_rousseloti",136.831498391
"Brachytarsomys_villosa",136.831498391
"Brachytarsomys_albicauda",136.831498391
"Gymnuromys_roberti",136.83150112
"Eliurus_minor",136.8315019393
"Eliurus_myoxinus",136.8315016657
"Eliurus_petteri",136.8315016657
"Eliurus_webbi",136.8315033053
"Eliurus_ellermani",136.8315033053
"Eliurus_tanala",136.8315033053
"Eliurus_penicillatus",136.831502485
"Eliurus_majori",136.831502485
"Eliurus_antsingy",136.831501119
"Eliurus_carletoni",136.831501119
"Voalavo_gymnocaudus",136.831503851
"Voalavo_antsahabensis",136.831503851
"Eliurus_grandidieri",136.8315031691
"Eliurus_danieli",136.8315031691
"Monticolomys_koopmani",136.831507945
"Macrotarsomys_bastardi",136.831507945
"Macrotarsomys_petteri",136.831507945
"Brachyuromys_ramirohitra",136.831502485
"Brachyuromys_betsileoensis",136.831502485
"Nesomys_lambertoni",136.8315025546
"Nesomys_audeberti",136.8315025546
"Nesomys_rufus",136.831502486
"Hypogeomys_antimena",136.831501122
"Macrotarsomys_ingens",136.831501116
"Lophiomys_imhausi",136.8315122275
"Tatera_indica",136.8315055215
"Leimacomys_buettneri",136.8315052255
"Desmodillus_auricularis",136.8315052255
"Gerbilliscus_validus",136.8315049344
"Gerbilliscus_leucogaster",136.8315049344
"Gerbilliscus_brantsii",136.8315049354
"Gerbilliscus_afra",136.8315049354
"Gerbilliscus_kempi",136.8315040604
"Gerbilliscus_boehmi",136.8315031854
"Gerbilliscus_guineae",136.8315031854
"Gerbilliscus_gambiana",136.8315040614
"Gerbillurus_vallinus",136.8315043504
"Gerbilliscus_nigricaudus",136.8315052265
"Gerbilliscus_phillipsi",136.8315052265
"Gerbilliscus_robustus",136.8315052265
"Gerbillurus_tytonis",136.8315049341
"Gerbilliscus_inclusus",136.8315049341
"Gerbillurus_paeba",136.8315052255
"Gerbillurus_setzeri",136.8315052255
"Pachyuromys_duprasi",136.8315063945
"Ammodillus_imbellis",136.8315034755
"Desmodilliscus_braueri",136.8315034755
"Sekeetamys_calurus",136.8315061045
"Gerbillus_famulus",136.8315078227
"Gerbillus_mackillingini",136.8315078227
"Gerbillus_brockmani",136.8315075316
"Gerbillus_henleyi",136.8315075316
"Gerbillus_jamesi",136.8315075605
"Gerbillus_nanus",136.8315075604
"Gerbillus_principulus",136.8315076187
"Gerbillus_amoenus",136.8315076187
"Gerbillus_poecilops",136.8315090195
"Gerbillus_mesopotamiae",136.8315069785
"Gerbillus_somalicus",136.8315075619
"Gerbillus_nancillus",136.8315075619
"Gerbillus_pusillus",136.83150916418
"Gerbillus_bottai",136.83150916418
"Gerbillus_dasyurus",136.83150887308
"Gerbillus_pulvinatus",136.83150916508
"Gerbillus_juliani",136.83150916508
"Gerbillus_percivali",136.83150945718
"Gerbillus_lowei",136.83150896061
"Gerbillus_muriculus",136.83150896061
"Gerbillus_rupicola",136.8315089607
"Gerbillus_campestris",136.831509019
"Gerbillus_harwoodi",136.831509019
"Gerbillus_cosensis",136.8315090195
"Gerbillus_watersi",136.8315087275
"Gerbillus_burtoni",136.8315087275
"Gerbillus_grobbeni",136.8315084355
"Gerbillus_simoni",136.8315078525
"Gerbillus_dunni",136.8315072121
"Gerbillus_gleadowi",136.8315072121
"Gerbillus_acticola",136.83150727
"Gerbillus_aquilus",136.8315075617
"Gerbillus_maghrebi",136.8315075617
"Gerbillus_andersoni",136.8315087281
"Gerbillus_nigeriae",136.8315087281
"Gerbillus_stigmonyx",136.8315087274
"Gerbillus_pyramidum",136.8315084363
"Gerbillus_perpallidus",136.8315084653
"Gerbillus_floweri",136.8315084653
"Gerbillus_hoogstraali",136.8315085821
"Gerbillus_hesperinus",136.8315085821
"Gerbillus_latastei",136.8315085819
"Gerbillus_occiduus",136.8315084357
"Gerbillus_tarabuli",136.8315084357
"Gerbillus_cheesmani",136.8315078535
"Gerbillus_gerbillus",136.8315087275
"Gerbillus_agag",136.83150887359
"Gerbillus_rosalinda",136.83150887359
"Microdillus_peeli",136.8315075655
"Taterillus_congicus",136.8315078525
"Taterillus_tranieri",136.8315080859
"Taterillus_emini",136.8315080859
"Taterillus_petteri",136.8315080856
"Taterillus_lacustris",136.8315070347
"Taterillus_gracilis",136.8315070347
"Taterillus_arenarius",136.8315069765
"Taterillus_pygargus",136.8315069765
"Psammomys_vexillaris",136.8315084355
"Psammomys_obesus",136.8315084355
"Meriones_shawi",136.8315075603
"Meriones_unguiculatus",136.8315075603
"Meriones_persicus",136.8315087273
"Meriones_meridianus",136.8315081433
"Meriones_zarudnyi",136.8315081433
"Meriones_chengi",136.8315084363
"Meriones_tristrami",136.8315084363
"Meriones_grandis",136.83150747275
"Meriones_crassus",136.83150747275
"Meriones_rex",136.8315075605
"Meriones_libycus",136.8315063945
"Brachiones_przewalskii",136.8315078525
"Meriones_sacramenti",136.8315078525
"Rhombomys_opimus",136.8315078525
"Meriones_dahli",136.8315075605
"Meriones_vinogradovi",136.83150758917
"Meriones_tamariscinus",136.83150758917
"Meriones_hurrianae",136.8315084365
"Meriones_arimalius",136.8315084365
"Uranomys_ruddi",136.8315005615
"Deomys_ferrugineus",136.8315052305
"Lophuromys_sikapusi",136.8315052285
"Lophuromys_makundii",136.8315049371
"Lophuromys_sabunii",136.8315048493
"Lophuromys_rahmi",136.8315048493
"Lophuromys_medicaudatus",136.83150493626
"Lophuromys_flavopunctatus",136.83150493626
"Lophuromys_menageshae",136.8315049363
"Lophuromys_machangui",136.83150480299
"Lophuromys_eisentrauti",136.83150480299
"Lophuromys_kilonzoi",136.83150456989
"Lophuromys_melanonyx",136.83150573649
"Lophuromys_brevicaudus",136.83150486149
"Lophuromys_cinereus",136.83150486149
"Lophuromys_stanleyi",136.83150491979
"Lophuromys_chercherensis",136.83150462779
"Lophuromys_luteogaster",136.83150462809
"Lophuromys_chrysopus",136.83150471559
"Lophuromys_huttereri",136.83150471559
"Lophuromys_woosnami",136.8315043513
"Lophuromys_roseveari",136.8315044389
"Lophuromys_pseudosikapusi",136.8315044389
"Lophuromys_nudicaudus",136.8315081465
"Lophuromys_dieterleni",136.8315081465
"Acomys_spinosissimus",136.8315061035
"Acomys_muzei",136.8315061035
"Acomys_airensis",136.8315049364
"Acomys_ngurui",136.8315049364
"Acomys_kempi",136.8315078515
"Acomys_louisae",136.83150811455
"Acomys_russatus",136.83150811455
"Acomys_ignitus",136.8315101866
"Acomys_subspinosus",136.8315101866
"Acomys_cilicicus",136.8315090197
"Acomys_nesiotes",136.8315089614
"Acomys_minous",136.8315089614
"Acomys_dimidiatus",136.8315087277
"Acomys_cahirinus",136.8315086402
"Acomys_mullah",136.8315086402
"Acomys_johannis",136.8315090195
"Acomys_seurati",136.8315059569
"Acomys_wilsoni",136.8315059569
"Acomys_cineraceus",136.8315066855
"Acomys_percivali",136.8315066865
"Batomys_granti",136.8315031875
"Batomys_uragon",136.8315031875
"Batomys_russatus",136.8315055215
"Crateromys_schadenbergi",136.8315052295
"Crateromys_heaneyi",136.83150525832
"Crateromys_paulus",136.83150525862
"Crateromys_australis",136.83150525862
"Batomys_dentatus",136.8315028965
"Batomys_salomonseni",136.8315046485
"Musseromys_inopinatus",136.8315023125
"Musseromys_gulantang",136.83150464569
"Musseromys_anacuao",136.83150464569
"Musseromys_beneficus",136.8315046465
"Carpomys_phaeurus",136.8315043553
"Carpomys_melanurus",136.8315043553
"Papagomys_armandvillei",136.8315046475
"Phloeomys_pallidus",136.8315023684
"Phloeomys_cumingi",136.8315023684
"Sommeromys_macrorhinos",136.8315034765
"Micromys_minutus",136.8315052295
"Niviventer_hinpoon",136.831503394
"Niviventer_cremoriventer",136.831503394
"Niviventer_niviventer",136.8315019647
"Niviventer_lepturus",136.8315019647
"Niviventer_rapit",136.831503394
"Niviventer_excelsior",136.8315039772
"Niviventer_andersoni",136.8315039772
"Niviventer_fulvescens",136.8315019356
"Niviventer_cameroni",136.8315019356
"Niviventer_confucianus",136.8315022282
"Niviventer_fraternus",136.8315022282
"Niviventer_coninga",136.8315019364
"Niviventer_tenaster",136.8315033952
"Niviventer_brahma",136.8315036867
"Niviventer_eha",136.8315036867
"Niviventer_culturatus",136.8315045602
"Chiromyscus_langbianis",136.831502811
"Chiromyscus_thomasi",136.831504269
"Chiromyscus_chiropus",136.831504269
"Dacnomys_millardi",136.8315031028
"Leopoldamys_edwardsi",136.8315024319
"Leopoldamys_neilli",136.8315024319
"Leopoldamys_milleti",136.831502403
"Leopoldamys_ciliatus",136.831502403
"Leopoldamys_siporanus",136.8315031029
"Leopoldamys_sabanus",136.8315031029
"Margaretamys_parvus",136.8315031905
"Margaretamys_elegans",136.8315031905
"Margaretamys_christinae",136.8315026065
"Margaretamys_beccarii",136.8315026065
"Tonkinomys_daovantieni",136.8315046487
"Saxatilomys_paulinae",136.8315046487
"Hapalomys_longicaudatus",136.8315043567
"Hapalomys_delacouri",136.8315043567
"Eropeplus_canus",136.8315023147
"Srilankamys_ohiensis",136.8315043573
"Anonymomys_mindorensis",136.8315043573
"Coryphomys_buehleri",136.8315046487
"Berylmys_manipulus",136.8315014404
"Berylmys_berdmorei",136.8315014404
"Berylmys_bowersi",136.8315012065
"Berylmys_mackenziei",136.8315012065
"Rattus_exulans",136.8315043567
"Rattus_montanus",136.8315046482
"Rattus_andamanensis",136.8315031895
"Rattus_tanezumi",136.8315031895
"Rattus_richardsoni",136.8315031898
"Rattus_blangorum",136.8315031898
"Rattus_bontanus",136.8315034811
"Rattus_annandalei",136.8315031896
"Rattus_hainaldi",136.8315031896
"Rattus_xanthurus",136.8315031603
"Rattus_pyctoris",136.8315031603
"Rattus_losea",136.831503482
"Rattus_koopmani",136.831503482
"Rattus_arrogans",136.8315033359
